חדר,שם,פועל,תנאי,רצף,דובר,מקור,תרגום,הערות
55,4,117,36,6,40,"""If the gods demand a 'goat without horns' it means a human being.""",,
55,4,117,40,1,1,"""(FORGETFUL)What was that translation for cabrit sans cor' again?""",,
55,4,117,40,2,40,,,
55,4,117,11,1,47,!!!Blank msg,,
55,4,117,90,1,1,"""Tell me about Damballah.""",,
55,4,117,90,2,40,"""(LECTURE MODE)Damballah is one of the major Rada Loa--also known as Damballah Wedo.  He is an ancient Dahomean rain god, often represented as a large boa constrictor.""",,
55,4,117,90,3,40,"""Damballah is the most powerful and most violent of the Rada Loa.  The Rada Loa are typically benevolent--as opposed, say, to the Pétro Loa.""",,
55,4,117,91,1,1,,,
55,4,117,91,2,40,"""He is still worshipped heavily in Haiti, and when Voodoo first started in New Orleans, the early conclaves were reportedly based on the worship of the Great Zombi--the great serpent--Damballah.""",,
55,4,117,93,1,1,,,
55,4,117,93,2,40,,,
55,4,117,35,1,47,!!!Blank msg,,
55,4,117,83,1,1,,,
55,4,117,83,2,40,"""(PLAY FOR HUMOR)All right, Mr. Knight.  I'm 35, a fully tenured professor at this University as well as a fellow at Cambridge.  My doctorate was obtained at Syracuse--yes, Syracuse--in Religious Studies.""",,
55,4,117,83,3,40,"""I'm an agnostic, but I find human belief systems fascinating.  I specialize in African religions because I grew up there--my father was a Protestant missionary.""",,
55,4,117,83,4,40,"""And I am heterosexual--when I practice sex at all--which isn't very often.  Any other questions?""",,
55,4,117,83,5,1,"""Uh, no.""",,
55,4,117,83,6,40,"""Fine.""",,
55,4,117,84,1,1,"""I'd really like to know more about you.""",,
55,4,117,84,2,40,"""(DISMISSIVE)There have been several articles written about me, Mr. Knight, as well as blurbs on my book jackets.  If you want a biography, read.""",,
55,4,117,8,1,1,,,
55,4,117,59,1,40,"""(INTERESTED)Secret Voodoo hounfour?  Where, Mr. Knight?""",,
55,4,117,59,2,1,"""In New Orleans.""",,
55,4,117,59,3,40,"""Well, I don't know anything about a secret hounfour in New Orleans, but if YOU find something along those lines, let me know.""",,
55,4,117,60,1,40,"""(SLIGHTLY RUDE)I told you, I'm as clueless as you on that one.""",,
55,4,117,37,1,1,"""(RRCC. REGULAR VOICE. INQUISITIVE)Tell me more about human sacrifice.""",,
55,4,117,38,1,40,"""(LECTURE MODE)It's very rare.  Most Voudoun practices do not include human sacrifice as a matter of record, but it IS theoretically possible--if that's what the gods demand.""",,
55,4,117,38,2,40,"""For example, one of the chants I had translated for me from a Haitian ritual went like this....""",,
55,4,117,38,3,40,"""(RRCC. DRAMATIC)Mistress Erzulie, come and aid us.  If a cock is demanded, we will give it....""",,
55,4,117,38,4,40,"""If a bull will suffice, behold it.  But if a goat without horns is required for sacrifice, oh, where will we find one?""",,
55,4,117,38,5,40,"""(RRCC. LECTURING)Erzulie is the gentlest of Loa, so they call on her for mercy.  But I have seen grown and powerful houngan tremble before a possession by one of the more violent Loa--such as Papa Nebo.""",,
55,4,117,38,6,40,"""Clearly, they are afraid that something of the sort will be ordered--or that the Loa will simply take it for themselves.""",,
55,4,117,39,1,40,"""(DISMISSIVE)I wouldn't dwell on it.  Most Voudoun sects probably haven't seen a human sacrifice for several generations.""",,
55,4,117,7,1,1,,,
55,4,117,44,1,40,"""(DISDAINFUL)While I find the colloquial bastardizations of Voudoun somewhat interesting--from a sheerly intellectual point of view--there's not a lot of relation between people like Laveau and true Voudoun practices.""",,
55,4,117,45,1,40,,,
55,4,117,3,1,47,!!!Blank msg,,
55,4,117,46,1,1,,,
55,4,117,46,2,40,"""(RELUCTANT ADMIRATION)I find it interesting to see the occasional fragment of Voudoun practices in the everyday culture of New Orleans."" ",,
55,4,117,47,1,1,,,
55,4,117,47,2,40,"""(LECTURING)The Catholic church has always dominated in New Orleans, and its imagery, in turn, has dominated New Orleans Voodoo.""",,
55,4,117,48,1,1,,,
55,4,117,48,2,40,"""(SLIGHTLY RUDE)If there's more you wish to know, perhaps you should read my books.""",,
55,4,117,12,1,47,!!!Blank msg,,
55,4,117,95,1,1,"""Tell me about Ogoun Badagris.""",,
55,4,117,95,2,40,"""(LECTURE MODE)Ogoun Badagris is one of the Pétro Loa.  The Pétro Loa are much more violent than the Rada Loa.""",,
55,4,117,95,3,40,"""Some people believe the Pétro Loa originated in Haiti, but I have found some evidence that the Pétro Loa were African as well, though worshipped only by a small Voudoun tribe--and a very bloody one.""",,
55,4,117,96,1,1,"""Tell me more about Ogoun Badagris.""",,
55,4,117,96,2,40,"""He is a chief nasty, Mr. Knight.  He is the spirit of war and destruction.""",,
55,4,117,97,1,1,"""Tell me more about Ogoun Badagris.""",,
55,4,117,97,2,40,,,
55,4,117,15,1,1,,,
55,4,117,81,1,40,"""(DISDAINFUL)Yes, Rada drums are used in most Voudoun ceremonies.""",,
55,4,117,82,1,40,,,
55,4,117,14,1,1,,,
55,4,117,14,2,40,"""(BORED)I'm afraid I can't help you there, Mr. Knight.""",,
55,4,117,4,1,1,,,
55,4,117,4,2,40,"""(RUDE. DISMISSIVE)I'm not a zoologist, Mr. Knight, but I know all I care to about reptiles.""",,
55,4,117,5,1,1,,,
55,4,117,67,1,40,"""It's June 23rd--the feast day of St. John the Baptist.  But June 23rd has been a sacred day since the earliest times.""",,
55,4,117,67,2,40,"""Ancient sun worshippers used to roll a flaming wheel down a hill to celebrate the sun's descent on that day.""",,
55,4,117,67,3,1,"""(RRCC. SOFTER. THOUGHTFUL. CURIOUS)A burning wheel.  Huh.""",,
55,4,117,68,1,40,,,
55,4,117,10,1,47,!!!Blank msg,,
55,4,117,86,1,1,"""Tell me about vévés.""",,
55,4,117,86,2,1,,,
55,4,117,87,1,1,"""Can you tell me anything about that vévé I showed you?""",,
55,4,117,87,2,40,"""(GETTING ANNOYED)I told you I would research it, Mr. Knight.  When I have anything concrete, I'll let you know.""",,
55,4,117,1,1,1,,,
55,4,117,1,2,40,"""(SARCASTIC)You already sat through my lecture on the subject, Mr. Knight.  Perhaps next time you could stay awake and learn something.""",,
55,4,117,2,1,1,,,
55,4,117,69,1,40,"""(RELUCTANT INTEREST)I've read about them in the papers.  I must admit to some interest.""",,
55,4,117,69,2,40,"""(NRCC. NOW DISMISSING IT)But according to the newspapers, the Voodoo aspect is faked, so I haven't really pursued it.  You know how Americans--especially Hollywood--treat Voudoun.""",,
55,4,117,69,3,40,"""I'm sure there are many so-called 'practitioners' out there that have no idea what they're doing or the power they're playing with.""",,
55,4,117,70,1,40,"""As I said, I don't know anything but what the papers say.  According to them, there's no reason for me to be interested.""",,
55,4,117,71,1,40,"""(RRCC.  INTERESTED)Just what I read in the papers until you showed me that vévé.""",,
55,4,117,71,2,40,"""I wasn't interested before, but now...yes, I'd like to figure out where these people come from--and what they're up to.  They are obviously some very frightening--and deadly serious--Voudoun.""",,
55,4,117,72,1,40,"""(SLIGHTLY DRY)I'm hoping YOU'LL tell ME more about it.""",,
56,1,0,17,1,97,"Hey, what's going on? There's nobody here but me.",,
56,5,127,36,1,97,Drummer,,
56,5,127,35,1,97,Himself,,
56,3,0,9,1,97,Animal Masks,,
56,3,0,13,1,97,Black Voodoo,,
56,3,0,6,1,97,Cabrit Sans Cor',,
56,3,0,11,1,97,Damballah,,
56,3,0,8,1,97,Voodoo Hounfour,,
56,3,0,7,1,97,Marie Laveau,,
56,3,0,3,1,97,New Orleans,,
56,3,0,12,1,97,Ogoun Badagris,,
56,3,0,15,1,97,Rada Drums,,
56,3,0,14,1,97,Schattenjäger,,
56,3,0,4,1,97,Snakes,,
56,3,0,5,1,97,St. John's Eve,,
56,3,0,10,1,97,Vévé,,
56,3,0,1,1,97,Voodoo,,
56,3,0,2,1,97,Voodoo Murders,,
56,2,0,18,1,1,"""Do you know anything about black Voodoo?""",,
56,2,0,19,1,1,"""Do you have any idea what cabrit sans cor' means?""",,
56,2,0,20,1,1,"""Have you ever heard of Damballah?""",,
56,2,0,21,1,1,"""Do you know anything about Rada Drums?""",,
56,2,0,22,1,1,"""Do you know anything about a secret Voodoo hounfour?""",,
56,2,0,107,1,1,"""Any ideas on where the Gedde hounfour in New Orleans might be?""",,
56,2,0,23,1,1,"""Do you know anything about Marie Laveau?""",,
56,2,0,24,1,1,"""Do you know anything about animal masks?""",,
56,2,0,109,1,1,"""Tell me more about animal masks.""",,
56,2,0,25,1,1,"""What can you tell me about New Orleans?""",,
56,2,0,26,1,1,"""Does the name Ogoun Badagris mean anything to you?""",,
56,2,0,28,1,1,"""Have you ever heard of a Schattenjäger?""",,
56,2,0,110,1,1,"""Tell me more about Schattenjägers.""",,
56,2,0,29,1,1,"""Do you know anything about snakes?""",,
56,2,0,30,1,1,"""What can you tell me about St. John's Eve?""",,
56,2,0,31,1,1,"""Do you know anything about vévés?""",,
56,2,0,32,1,1,"""What can you tell me about Voodoo?""",,
56,2,0,113,1,1,"""Tell me more about Voodoo.""",,
56,2,0,33,1,1,"""What do you know about the Voodoo Murders?""",,
56,2,0,34,1,1,"""Tell me about yourself.""",,
56,2,0,43,1,10,"""I never heard of that!""",,
56,2,0,111,1,1,"""(TO WOLFY)What can you tell me about Schattenjägers?""",,
56,2,0,93,1,1,"""Tell me more about Tetelo.""",,
56,2,0,112,1,46,"""I've already given you what limited knowledge I have on the subject.""",,
56,2,0,115,1,10,"""(LAST DYING BREATH)Dam...ball..ah! <gasp>""",,
56,4,127,9,1,47,!!!Blank msg,,
56,4,127,51,1,1,,,
56,4,127,51,2,10,"""(SICK, DOESN'T WANT TO TALK)No!  Leave me alone about that shit!""",,
56,4,127,51,3,1,"""(EXCITED--ONTO A SCENT)What do you mean?  You've seen them, haven't you?""",,
56,4,127,51,4,10,"""Not me!  Leave me alone!""",,
56,4,127,52,1,1,"""(EXCITED. INSISTENT)Tell me about the animal masks you've seen!""",,
56,4,127,52,2,10,"""I said drop it!""",,
56,4,127,53,1,1,"""Now tell me about the animal masks.""",,
56,4,127,53,2,10,"""(SCARED, SICK)They wear them...when they're dancing...at the rituals.  They don't just WEAR them, they BECOME them--they BECOME the animals.""",,
56,4,127,53,3,1,"""(DISBELIEF)Stop talking nonsense!""",,
56,4,127,53,4,10,"""It happens!  That's all I know!""",,
56,4,127,54,1,1,,,
56,4,127,54,2,10,"""I told you everything I know!""",,
56,4,127,13,1,1,,,
56,4,127,13,2,10,"""(DISDAINFUL)BLACK Voodoo?  What the hell is that?  Voodoo's Voodoo, man!""",,
56,4,127,6,1,1,,,
56,4,127,6,2,1,,,
56,4,127,11,1,1,"""Tell me what you know about Damballah.""",,
56,4,127,55,1,10,"""(SCARED.  URGENT WHISPER)No!  Don't say that word!   They'll hear you!""",,
56,4,127,55,2,1,"""They who?""",,
56,4,127,55,3,10,"""Shut up, man!""",,
56,4,127,56,1,10,"""I told you, I can't talk about it!""",,
56,4,127,36,1,1,"""(ACCUSING)I saw you talking to that drummer.  What did you tell him?""",,
56,4,127,36,2,10,"""(UPSET, VERY SCARED)You saw me with the drummer?  Nobody's supposed to see!  Shit!  I blew it again!""",,
56,4,127,36,3,10,"""(RRCC. BEGGING GABE, TERRIFIED)Promise you won't say nothin' to no one!  It'll get back to 'em--everything does!  Promise me you won't tell ANYONE you saw me!""",,
56,4,127,36,4,1,"""(BARGAINING)Okay.  But you have to tell me everything I want to know.""",,
56,4,127,36,5,10,"""(RELUCTANT)Okay, okay.  I was sending a message, man.  They have these Rada drummers posted around the Quarter.  They see everything, and they report.""",,
56,4,127,36,6,1,"""Report?  How?""",,
56,4,127,36,7,10,"""The drums, man!  It's some kinda code.""",,
56,4,127,35,1,1,,,
56,4,127,35,2,10,"""(SICK)I'm sick!  Dying!  Eating the big enchilada!  What the fuck else matters?""",,
56,4,127,8,1,1,"""(RRCC. HARSH, URGING. WITH CRASH)Tell me what you know about a secret Voodoo hounfour in New Orleans.""",,
56,4,127,40,1,10,"""Ah, man!  Shut up about that shit!  Can't you see I'm sick?  Are you tryin' to kill me?""",,
56,4,127,41,1,10,"""I TOLD you, I'm not gonna talk about that!  Go away!""",,
56,4,127,42,1,10,"""(RELUCTANT TO GIVE INFO, BUT BLACKMAILED)All right!  There's this underground cartel in New Orleans--a Voodoo cartel.""",,
56,4,127,42,2,10,"""They control everything that happens on the street--I mean EVERYTHING that's bought or sold.  They have fingers in the legit world too--banks, foreign stuff, you name it.""",,
56,4,127,42,3,10,"""(NRCC)There's supposed to be this temple--what you said, a 'hounfour.'  That's their headquarters.  I heard people say it's underground, somewhere in the French Quarter--I don't know where.""",,
56,4,127,42,4,1,"""Have you ever been there?""",,
56,4,127,42,5,10,"""(ARCC)No, no, I've never been in it.  I'm nobody.  A runner.""",,
56,4,127,42,6,10,"""(GETTING MORE FEARFUL)But I saw them once--out at the lake.  They became animals, man--beasts!  I remember the eyes!  <choke> The eyes!""",,
56,4,127,42,7,1,"""(CONCERNED)Hey, are you okay?""",,
56,4,127,42,8,10,"""(ARCC. DYING)The eyes...the eyes...of the snake!""",,
56,4,127,42,9,1,"""(ABOUT TO GET UP)I think I should go get a doctor!""",,
56,4,127,7,1,1,,,
56,4,127,7,2,10,"""I don't know her!  Honest!""",,
56,4,127,3,1,1,,,
56,4,127,3,2,10,"""Man, can't you see I'm sick?  Don't bug me with stupid questions!""",,
56,4,127,12,1,1,,,
56,4,127,12,2,10,"""(AFRAID)No!  Don't say that name!""",,
56,4,127,12,3,1,"""Why not?""",,
56,4,127,12,4,10,"""It's evil!""",,
56,4,127,15,1,1,"""Tell me about the Rada drums.""",,
56,4,127,15,2,10,"""(IMPATIENT, SICK)I already told you about that!""",,
56,4,127,14,1,1,,,
56,4,127,14,2,10,,,
56,4,127,4,1,1,,,
56,4,127,4,2,10,"""(TERRIFIED)The eyes!  Snake's eyes!  Damballah!""",,
56,4,127,4,3,1,"""Okay.  Calm down.""",,
56,4,127,5,1,1,,,
56,4,127,44,1,10,"""Nothing!  Leave me alone!""",,
56,4,127,45,1,10,"""(TELLING SECRETS. SICK.)They always meet outside somewhere that night--I saw them last year, dancing and howling!""",,
56,4,127,45,2,10,"""(AFRAID)You don't want to be anywhere near 'em!""",,
56,4,127,46,1,10,"""I told you everything I know about that!""",,
56,4,127,10,1,1,,,
56,4,127,10,2,10,,,
56,4,127,1,1,47,!!!Blank msg.,,
56,4,127,37,1,1,"""(RRCC. WITH DYING CRASH. URGING)Tell me what you know about Voodoo.""",,
56,4,127,37,2,10,"""(RRCC. IN SEVERE PAIN)Look, take some advice.  Stay away from this Voodoo shit!  You don't really want to know, man!  Believe me!  Do yourself a favor and leave me alone!""",,
56,4,127,38,1,1,"""Come on, tell me what you know about Voodoo!""",,
56,4,127,38,2,10,"""I told you, man, leave me alone!  Can't you see I'm dying?""",,
56,4,127,49,1,1,"""(RRCC. HARSH. WITH CRASH. USING BLACKMAIL)Now tell me what you know about Voodoo.""",,
56,4,127,49,2,10,"""(TELLING SECRETS. FEARFUL)All I know is these people are into some weird shit!  They have power, REAL power!  They can write your name on a piece of paper and chew it...and you end up minced meat--like you've been through a grinder.""",,
56,4,127,49,3,10,"""(ARCC)They know things--in their heads--things that no one EVER knew about you.  They know when you lie--they can smell it!  They are fuckin' SCARY, man!""",,
56,4,127,49,4,10,"""I don't know if it's the devil or what, but it ain't no faked shit, man--it's REAL!""",,
56,4,127,50,1,1,"""(RRCC. URGING. WITH CRASH. HARD LINE)Crash, tell me more about this Voodoo cartel!""",,
56,4,127,50,2,10,"""I told you all I know.  I don't want to talk about it no more.""",,
56,4,127,2,1,47,!!!Blank msg,,
56,4,127,39,1,1,"""(RRCC. WITH CRASH. HARD LINE, PUSHING)I want to know about the Voodoo Murders.""",,
56,4,127,39,2,10,"""(RRCC. SCARED)You're on the right track, that's all I can say.  I'm not gonna risk my life by talkin' about it, man!""",,
56,4,127,47,1,1,"""(USING BLACKMAIL)Now tell me about the Voodoo Murders.""",,
56,4,127,47,2,10,"""(TELLING SECRETS. SCARED)THEY did the murders.  And that's not the ONLY way they kill--they can get you from miles away, just by sayin' your name!""",,
56,4,127,47,3,1,"""Come on--you don't really believe that, do you?""",,
56,4,127,47,4,10,"""I SEEN it, man!  You can't cross 'em!""",,
56,4,127,48,1,1,"""(RRCC. URGING. PUSHING. WITH CRASH)Tell me MORE about the Voodoo Murders.""",,
56,4,127,48,2,10,"""There's nothin' more to tell.  They kill people.""",,
56,4,126,89,1,1,"""Let's discuss the possible African homeland.""",,
56,4,126,89,2,46,"""All right.  Have you learned anything that might help us locate it?""",,
56,4,126,89,3,1,"""(WRY AT END)I spoke with a Professor Hartridge--unfortunately for him.""",,
56,4,126,89,4,1,"""He thinks the tribe's name was Agris, and that they lived near the Fon tribe in what's now called the People's Republic of Benin.""",,
56,4,126,89,5,46,"""(RRCC. EXCITED)That is incredible, Gabriel!  I must go research this new information in my library right now!""",,
56,4,126,89,6,1,"""(SURPRISED)Wait!  What should I do?""",,
56,4,126,89,7,46,"""(LOW AND EXCITED)Stay low.  If you get a chance, you might look into the possibility that Tetelo's remains are somewhere in New Orleans.""",,
56,4,126,89,8,46,"""(WARNING)But don't try to broach their private areas without my assistance, Gabriel.  You will make a fine Schattenjäger, but only if you are not dead.""",,
56,4,126,89,9,1,"""(LYING)Sure.  I'll wait.""",,
56,4,126,89,10,46,"""Good-bye then, Gabriel.  And...remember, if you need a place of safety, come to Schloss Ritter.""",,
56,4,126,89,11,1,"""Good-bye, Uncle Wolfgang.""",,
56,4,126,9,1,47,!!!Blank msg,,
56,4,126,51,1,1,,,
56,4,126,51,2,46,"""(TUTORING VOICE)Yes.  Tetelo's people wear animal masks for their rituals, don't they?  It is not at all uncommon.  Many occult groups are based heavily on animal totems.""",,
56,4,126,51,3,46,"""Animals have such pure, primal traits.  Spirituality--good or bad--is about reaching these pure levels; aggressive and cunning--like the snake, agile and nurturing--like the monkey.""",,
56,4,126,51,4,46,"""Even our family is associated with the image of a lion.""",,
56,4,126,52,1,1,,,
56,4,126,52,2,46,,,
56,4,126,13,1,1,,,
56,4,126,63,1,46,"""My library contains many books on the occult and religions, and I have read about some particularly evil Voudoun cults...""",,
56,4,126,63,2,46,"""...but you, at this point, have more direct experience than I.""",,
56,4,126,64,1,46,"""I don't know anything that would help our current situation.""",,
56,4,126,6,1,47,!!!Blank msg,,
56,4,126,65,1,1,,,
56,4,126,65,2,46,"""No.  What does it mean?""",,
56,4,126,65,3,1,"""It means 'goat without horns'--it's a term used for human sacrifice in Voudoun.""",,
56,4,126,65,4,46,"""(DRY)Well, let's hope we can avoid any more of that in this family.""",,
56,4,126,66,1,1,"""Do you know anything more about cabrit sans cor'?""",,
56,4,126,66,2,46,"""I know only what you've told me--that it refers to human sacrifice.""",,
56,4,126,11,1,47,!!!blank msg,,
56,4,126,55,1,1,,,
56,4,126,55,2,46,"""Damballah, the snake.  He is a Loa--a Voudoun god.""",,
56,4,126,55,3,1,"""Yes.  He's one of the primary Loa of the Gedde tribe.""",,
56,4,126,55,4,46,"""(CONGRATULATORY TONE)I see.  Good work.  That information might prove useful.""",,
56,4,126,56,1,1,"""Do you know anything more about Damballah?""",,
56,4,126,56,2,46,"""(REGRETFUL)No.  My knowledge of the Loa is fairly limited.""",,
56,4,126,35,1,1,,,
56,4,126,67,1,46,"""(REGRETFUL)I hope there will be time for that later, Gabriel, after this is all over.  For now, we must deal with the matter at hand.""",,
56,4,126,68,1,46,"""(REGRETFUL)This is not the time nor the place, Gabriel.  I am sorry, but I assure you, my life has not been all that instructive.""",,
56,4,126,8,1,47,!!!Blank msg,,
56,4,126,40,1,1,"""I've heard rumors of a secret hounfour here in New Orleans.""",,
56,4,126,40,2,46,"""(WARNING TONE)Ja.  I am sure they have a temple there--and probably a very elaborate one.  You should not go near it, though.  Not alone.""",,
56,4,126,41,1,1,,,
56,4,126,41,2,46,"""No.  If I were in New Orleans and could look around, something might look familiar to me--strike a chord, so to speak.""",,
56,4,126,41,3,46,"""But, I am not, so you must use your own judgment.""",,
56,4,126,42,1,1,,,
56,4,126,42,2,46,"""(REGRETFUL)Leider nicht.  You will have to try to find it when you return to New Orleans.  You must not go in alone, though.  Even if we find the talisman, it will be quite a battle.""",,
56,4,126,7,1,1,,,
56,4,126,7,2,46,"""No, I am afraid not.""",,
56,4,126,3,1,1,,,
56,4,126,77,1,46,"""It was just another American city to me until I started dreaming about you.""",,
56,4,126,77,2,46,"""(WORRIED)Now I feel it is not safe for you there.  I wish you would leave.""",,
56,4,126,78,1,46,"""I told you, I wish you would leave there, Gabriel.""",,
56,4,126,79,1,46,"""(WORRIED)I don't know enough about it to offer you any advice, but be careful when you return there, Gabriel.""",,
56,4,126,12,1,47,!!!Blank msg,,
56,4,126,76,1,1,,,
56,4,126,76,2,46,"""It is a Voudoun Loa, is it not?""",,
56,4,126,76,3,1,"""Yes.  A particularly nasty one, so I understand.  Have you come across anything about it in your research?""",,
56,4,126,76,4,46,"""He seems to be feared by most Voudoun groups.  I haven't come across very much specific information.""",,
56,4,126,80,1,1,"""Do you know anything else about Ogoun Badagris?""",,
56,4,126,80,2,46,"""I'm afraid I can't tell you any more about that.""",,
56,4,126,15,1,1,,,
56,4,126,81,1,46,"""Rada drums?  You mean ceremonial drums?""",,
56,4,126,81,2,1,"""Yes.  The Gedde tribe uses drummers around the French Quarter as relay messengers, to keep track of their business.""",,
56,4,126,81,3,46,"""Hmmm.  Those drums have a ceremonial use, too.  It would be useful to know their code, Gabriel.""",,
56,4,126,81,4,1,"""I had Grace find some information on them.""",,
56,4,126,81,5,46,"""(PROUD)That's my boy.""",,
56,4,126,82,1,46,"""I don't know anything that could help you with that code, Gabriel.""",,
56,4,126,14,1,47,!!!Blank msg,,
56,4,126,83,1,1,,,
56,4,126,83,2,46,"""(NORMAL, THEN GETS ANGRY)Yes!  Of course!  I sometimes forget how little you know of the family, Gabriel.  I never understood how Heinz could allow his sons to remain ignorant...!""",,
56,4,126,83,3,46,"""(TRYING TO CALM DOWN)But, now is not the time for that discussion.  Schattenjäger is really two words in English, Gabriel.  Schatten means 'shadow' and Jäger means 'hunter.'""",,
56,4,126,83,4,1,"""(CURIOUS)Shadow hunter.""",,
56,4,126,83,5,46,"""(REVERENT)Yes.  Shadow hunter.""",,
56,4,126,84,1,1,,,
56,4,126,84,2,46,"""(PROUD)We Ritters have been Schattenjägers for many centuries.  No one is sure when it began, or how, but we have records of ancestors as early as the 13th century fulfilling this role.""",,
56,4,126,84,3,46,"""(PROUD, THEN EMBARRASSED)Some believe that the role was given us when....  Ah, but such fantasies cannot be of use to you at the moment, Gabriel.""",,
56,4,126,85,1,1,,,
56,4,126,85,2,46,"""(ADAMANT)Most people are completely blind to the fact that evil DOES exist.  It is out of vogue at present.  But I tell you, shadows of darkness--spirits, vampires, witches, demons--these things are real.""",,
56,4,126,85,3,46,"""(DANGEROUS SOUNDING AT END)It is to their advantage that the world has become so scientific--so cynical.  But WE know they exist, Gabriel.  And we hunt them.""",,
56,4,126,85,4,1,"""(SERIOUSLY QUESTIONING)How do we hunt them?  And why?""",,
56,4,126,85,5,46,"""(FIRM)Why?  Because it is our duty.  We are the Ones Who Know, Gabriel.  As for how--that is something you will have to learn, but it is not easily explained over the phone.""",,
56,4,126,86,1,1,,,
56,4,126,86,2,46,"""(KINDLY)We have not the time to discuss that here.  You have started the path; I can see it in your eyes.  You must trust yourself and be true to your inner voice.""",,
56,4,126,86,3,46,"""(SLIGHTLY REPROACHFUL)The GOOD voice, Gabriel.  You'll know it when you hear it.""",,
56,4,126,87,1,1,,,
56,4,126,114,1,1,,,
56,4,126,114,2,46,"""(RRCC. EMPHASIS LATER. KIND, BUT WANTS TO MOVE ON)We can talk more about that later, Gabriel.  For now, you know enough.""",,
56,4,126,4,1,1,,,
56,4,126,4,2,46,"""I have not studied the subject.  I have an intense dislike for them.""",,
56,4,126,5,1,1,,,
56,4,126,5,2,46,"""I'm afraid I've never heard of it.""",,
56,4,126,58,1,47,!!!Blank msg,,
56,4,126,60,1,1,"""(SPEAKING OF FAMILY POWER TALISMAN)Let's talk about the talisman.""",,
56,4,126,60,2,46,"""(REVERENT)<sigh> I myself have only seen it in old sketches and paintings...and in my dreams.""",,
56,4,126,60,3,46,"""It was in the family for centuries before Tetelo took it.  It is believed to be as old as the role of Schattenjäger itself.""",,
56,4,126,60,4,46,"""The talisman has genuine power, I don't know how or why, but it is so.  The Schattenjägers swore to use the power for good, never for evil--for defense, not offense.""",,
56,4,126,60,5,46,"""(UPSET)Since it fell into Tetelo's hands, I'm afraid to think what the power has been used for--or what it WILL be used for in the future.""",,
56,4,126,60,6,46,"""(ADAMANT)With the talisman, Tetelo has all the power, and we none.  The only possible way to fight her is to regain the talisman.  Then we will at least be on more equal footing.""",,
56,4,126,61,1,1,"""(REALLY WANTS TO KNOW)How can we regain the talisman?""",,
56,4,126,61,2,46,"""(UPSET)We've been searching for the talisman for years, ever since we lost it.  It is a terrible thing to know that something powerful that was entrusted to us is in the wrong hands.""",,
56,4,126,61,3,46,"""The talisman is probably buried with Tetelo's remains.  That's what gives her Loa so much power.""",,
56,4,126,97,1,1,"""Is there anything else you can tell me about the talisman?""",,
56,4,126,97,2,46,"""(ADAMANT)The most important thing about the talisman is that it be once again in the hands of the Schattenjägers!""",,
56,4,126,57,1,47,!!!Blank msg,,
56,4,126,59,1,1,"""Tell me about Tetelo.""",,
56,4,126,59,2,46,"""(TUTORING TONE, BUT EXCITED)Well, from your description of the ritual last night, I'd say that Gunter's mistress, Tetelo, is now the primary Loa for the Gedde tribe.""",,
56,4,126,59,3,46,"""It seems she still controls them by possessing her female descendants and speaking through them.""",,
56,4,126,59,4,46,"""You remember in Gunter's journal, he said that Tetelo was possessed by her father's Loa during the killings in Charleston.""",,
56,4,126,59,5,46,"""(RRCC. RERECORD. SIMILAR, NOT FAMILIAR. ENTHUSIASTIC, SLIGHTLY WORRIED.)This sounds similar, but Tetelo has obviously become a much more powerful Loa than her father ever was--probably because of the added power of the talisman.""",,
56,4,126,94,1,1,,,
56,4,126,94,2,46,"""(SYMPATHETIC)I believe she truly loved Gunter.  After all, she was raised to be her father's daughter.  Their religion was not a choice she made, but a duty she endured.  How can she be blamed for that?""",,
56,4,126,94,3,46,"""(ANGRY)The spirit that she has become--that is a different matter.  It IS utterly evil.  I am certain that the Loa Tetelo bears little resemblance to the woman Tetelo was before the burning in Charleston.""",,
56,4,126,95,1,1,,,
56,4,126,95,2,46,"""(SAD THEN A LITTLE DISGUSTED)She once was a beautiful and intelligent woman, and she probably did not deserve Gunter's betrayal.  But the Tetelo we fight now is more akin to her tribe's dark gods than to anything human in nature.""",,
56,4,126,96,1,1,"""Is there anything else you can tell me about Tetelo?""",,
56,4,126,96,2,46,"""(NERVOUS. SPEAKING OF EVIL PRESENSE)I can feel her presence here.  I wouldn't be surprised if she knew we were violating her sanctum.""",,
56,4,126,62,1,47,!!!Blank msg,,
56,4,126,90,1,1,"""(TRYING TO FIGURE OUT A PLAN)How would we find Tetelo's remains?""",,
56,4,126,90,2,46,"""Hah!  We have pondered that question a long time, we Ritters.  There are two probabilities.  The first is that her remains are with the tribe at their current location.""",,
56,4,126,90,3,46,"""The other is that the remains were returned to a sacred place near the tribe's original homeland.""",,
56,4,126,90,4,46,"""We've tried to locate Tetelo's African homeland, but Gunter says so little in his journal about her tribe, and slaving records are practically nonexistent.""",,
56,4,126,90,5,46,"""Also, Tetelo's tribe was utterly destroyed in its African form in the late 17th century.  There was nothing like a census in Africa then.""",,
56,4,126,90,6,46,"""As for the other idea, we had no clue as to where Tetelo's people went after fleeing Charleston...until now.""",,
56,4,126,98,1,1,,,
56,4,126,91,1,1,"""How would we find Tetelo's remains, again?""",,
56,4,126,91,2,46,"""(RRCC. THOUGHTFUL)We must locate the tribe's original African homeland.  Her remains might be there, or they might be in New Orleans--buried among her descendants.""",,
56,4,126,92,1,1,"""Do you think Tetelo's remains are here?""",,
