חדר,שם,פועל,תנאי,רצף,דובר,מקור,תרגום,הערות
200,17,1,0,1,99,Some splendid saguaro cacti dot the countryside.,,
200,17,4,0,1,99,You're not thirsty for cactus juice right now!,,
200,18,0,0,1,99,"Oh, no! You've taken too long! You'll NEVER turn those snails back now!",,
200,19,0,0,1,57,"So Freddy headed on back to the Pharmacy, followed by the eternally grateful Srini Lalkaka Bagdnish. Seems like Freddy'd not only found hisself a new assistance at the Pharmacy, but also a good friend as well!",,
200,21,1,0,1,99,"Looks like Hop Singh is headed out of town, along with his student, Kwai Chang Grasshopper.",,
200,21,2,0,1,49,"Hey, Hop!",,
200,21,2,0,2,12,"Freddy! Hey, take care, man. I'm outta here.",,
200,21,2,0,3,49,But... why?,,
200,21,2,0,4,12,"Well, Mom's closed, and I hear the streets of San Francisco are paved with snails. So I'm going to take my unique blend of culinary expertise (specializing in traditional American frontier fare executed with a Near Eastern blend of herbs and spices) and quaint, rustic Chinese movie dialect, and open a restaurant with my old partner, Dhap Dhance!",,
200,21,2,0,5,99,"Oh, no! Singh and Dhance, together again!",,
200,21,2,0,6,49,"Well, take care, Hop. Good luck to you.",,
200,21,2,0,7,12,"Same to you, Freddy!",,
200,21,4,0,1,12,Please! Not in front of grasshopper!,,
200,21,6,0,1,12,"No thanks, Freddy... I'm travelin' light!",,
200,21,47,0,1,99,You'd never do something like that to your friend Hop Singh! (It would be a waste of ammo.),,
210,1,1,0,1,99,"The rusty tracks of the Fish Camp & Pacific Railroad used to continue across the trestle here, and wended their way to exciting, far-off places like Fresno. The train doesn't come here anymore, ever since the trestle collapsed and the train sunk into the swamp. No more lumber shipments. No more ice deliveries. No more personal hygiene products.",,
210,1,1,10,1,99,You never dreamed this rusty track would be slick enough for those snails to slide off into Blackwater Creek.,,
210,1,4,11,1,99,"You slide your hand back and forth across the rusty tracks, getting a little rust-burn in the process.",,
210,2,1,0,1,99,It's the Old Bridge. The only thing that keeps this Bridge out of the river's mouth is Poly-Grip!,,
210,2,3,3,1,99,"Whew! That was a close one! Considering the condition of this old bridge, you may only have about three crossings left.",,
210,2,4,0,1,99,"But... but... but that's the piece that holds together the ENTIRE BRIDGE! (Well, actually, it's not, but you were really scared there for a second, eh? You weren't?)",,
210,2,63,0,1,99,That's too stupid an idea to even justify a funny response.,,
210,3,1,7,1,99,"Say... what have those horses and sheep been up to, anyway?",,
210,3,1,8,1,99,Reverend Hallelujah's horses mosey around in his corral.,,
210,3,1,9,1,99,Reverend Hallelujah's replaced his horses with sheep. Perhaps it's their day in the sun.,,
210,3,1,12,1,99,Reverend Sy Hallelujah's corral is empty.,,
210,3,4,7,1,99,"Don't open the corral! You'll let the... the... what are they, anyway?  Shorses? Heeps? Anyway, you'll let them out.",,
210,3,4,8,1,99,Don't open the corral! You'll let the horses out.,,
210,3,4,9,1,99,Don't open the corral! You'll let the sheep out.,,
210,3,4,12,1,99,Don't open the corral! There's nothing inside to see.,,
210,3,63,7,1,99,You can't go digging in the Reverend's corral!,,
210,4,1,0,1,99,You wonder why the waters of Blackwater Creek are so black. And gooey. And disgusting.,,
210,4,4,0,1,99,"Wouldn't it be nice to trail your hand lazily in the cool waters of Blackwater Creek? No, it wouldn't, because the currents would lazily rip your arm off.",,
210,5,1,0,1,99,"The cliffs here drop off sharply, plummeting dramatically to the water below. A guy could get killed walking off there! You make a mental cliffs note to avoid doing so.",,
210,5,4,0,1,99,"You can't reach the cliffs from here. Besides, your specialty is pharmacology, not geology.",,
210,5,63,0,1,99,"What were you going to try to do, MOVE the cliff one shovelful at a time?",,
210,6,1,0,1,99,"The Robertson Cliffs overlook the thick, beautiful, shimmering waters of Blackwater Creek. The Old Bridge still offers shaky access to the desert to the west.",,
210,6,2,0,1,99,"Who, or what, do you think you're talking to?",,
210,6,4,0,1,99,"Yes, the scenery is so beautiful that you'd love to take it with you. But you can't. This is real life, not some weird computer game.",,
210,6,63,0,1,99,There's nothing there to be dug up!,,
210,7,1,0,1,99,A gush of some sort of thick gooey sludge slops over the rapids below.,,
210,7,4,0,1,99,You can't reach it from here... fortunately for you! It looks disgusting!,,
210,8,1,0,1,99,"Ah, a child is playing by the side of the bridge. How delightful!",,
210,8,2,0,1,49,"'Morning, son! I can remember playing right by this very bridge when I was your age!",,
210,8,2,0,2,99,What a liar you are. You were born in Old St. Louie!,,
210,8,2,0,3,49,"Oh, yeah?",,
210,8,2,0,4,99,"Yeah, I listened to the Prologue like everybody else. In fact, I can't get the darned thing out of my head. I've been hearing it in my sleep. Thanks, loads.",,
210,8,4,0,1,99,"Even during these violent and lawless times, kidnapping is frowned upon.",,
210,8,6,0,1,99,This child's parents always said not to take strange objects from pharmacists.,,
210,9,1,4,1,99,"How nice! Clarice, one of the Reverend's sheep, is grazing in the grass where the horses once frolicked. (No doubt the Reverend, sooner or later, will have both sheep for dinner!)",,
210,9,1,13,1,99,"One of Reverend Sy's horses is out frolicking in the spring sun. Well, maybe it's not FROLICKING exactly.",,
210,9,1,15,1,99,"It's a horse! No, it's a sheep! No need to fight, kids! It's BOTH! It's a ""heep!"" (Or maybe a shorse?)",,
210,9,2,4,1,49,"Here, sheep, sheep, sheep!",,
210,9,2,4,2,99,Clarice the Lamb remains silent. She seems to be smiling quietly to herself about something. How mysterious!,,
210,9,2,13,1,49,"Here, horsey, horsey, horsey!",,
210,9,2,13,2,99,There's no response. Maybe he's too horse to talk right now!,,
210,9,2,15,1,49,"Here, heep, heep, heep!",,
210,9,2,15,2,99,"This creature ignores you, so you try again.",,
210,9,2,15,3,49,"Here, shorsey, shorsey, shorsey!",,
210,9,2,15,4,99,This one is apparently way too concerned with racial separatism and the effects of cross-breeding in the barn to bother with you.,,
210,9,4,4,1,99,You don't need a sheep to finish the game. (Though we wanted to put one in the box for each and every one of you!),,
210,9,4,13,1,99,"The horse is humming ""Don't Fence Me In"" and doesn't care to be petted.",,
210,9,4,15,1,99,You can't reach that heep from here! And you're not sure you want to!,,
210,10,1,4,1,99,"The good Reverend has set Hannibal, one of his sheep, out to graze.",,
210,10,1,13,1,99,This is one of Reverend Sy Hallelujah's horses. (Or so you've herd!),,
210,10,1,15,1,99,"Hmmm, maybe the Reverend should separate the horses from the sheep in the stables from now on!",,
210,10,2,4,1,49,"Here, sheep, sheep, sheep!",,
210,10,2,4,2,99,"Hannibal the Lamb remains silent. He appears to be stealing glances back at the stable, where the horses are hanging out. What GIVES between these animals?",,
210,10,2,13,1,49,"Here, horsey! Here, horsey!",,
210,10,2,13,2,99,"The horse seems to be saying, ""Here, meaning what? Here, meaning if I come over there, I'll get a patronizing pat on the nose for my trouble? I smell no carrots on you! I smell no lumps of sugar! Forget you!""",,
210,10,2,15,1,49,"Here, heep, heep, heep!",,
210,10,2,15,2,99,"He... she... IT... doesn't even look your way, so you try another approach:",,
210,10,2,15,3,49,"Here, shorsey, shorsey, shorsey!",,
210,10,2,15,4,99,This one seems to be way too burdened with its own identity problems to bother conversing with you.,,
210,10,4,4,1,99,The sheep doesn't need any of your help to climb over the fence!,,
210,10,4,13,1,99,The horse is too far back from the fence for you to touch.,,
210,10,4,15,1,99,The shorse is way out of reach. Which is probably a good thing!,,
220,36,4,0,1,99,That block of iron is just a wee bit too heavy for you to cart around.,,
220,36,1,0,1,99,"It's an anvil, cast of iron and really very heavy.",,
220,22,4,0,1,99,That street is staying right where it's been not paved.,,
220,22,1,0,1,99,Balance Street leads to the north side of town between the bank and the saloon.,,
220,16,0,5,1,99,The Bank's locked. That's odd! Where's P.H. Balance? ,,
220,16,0,4,1,99,"It's night. The Bank is locked. You can either wait 'til morning when it opens again, or wait 95 years 'til they install a 24-hour ATM.",,
220,16,1,0,1,99,"Here stands the only bank in town, The First Bank of Bob. The original owner must've had a hard time coming up with an original name for his establishment.",,
220,25,4,0,1,99,You daringly insert your finger into the bullet hole for no good reason.,,
220,25,1,0,1,99,That bullet hole has been in the front window of the bank ever since that outlaw came through these parts way back in the demo.,,
220,17,1,0,1,99,This is Reverend Sy Hallelujah's corral.,,
220,17,63,0,1,99,"As generous as he is, Reverend Hallelujah wouldn't appreciate your digging up his corral.",,
220,21,1,0,1,99,"For one brief shining moment, there truly was a place called ""Cattle Lot!""",,
220,29,4,3,1,99,You've already taken the really great charcoal hunks.,,
220,29,4,2,1,99,"Digging through Smithie's formerly white-hot forge, you find an unused hunk of charcoal which you decide may well be of use to you. So you keep it.",,
220,29,4,1,1,99,"You better keep your hands outta that forge, Freddy... it's hotter than a Fresno roofer in August! (To use the local vernacular.)",,
220,29,1,2,1,99,Smithie's once-proud forge is cold and dark.,,
220,29,1,1,1,99,Smithie is proud to have the biggest forge in the Sierra!,,
220,37,4,0,1,99,Hay is for horses.,,
220,37,1,0,1,99,"Smithie keeps some hay baled up here, just for while the horses are in the shop.",,
220,40,4,0,1,99,"You bravely, stupidly grab ANOTHER steaming, fly-laden horse plop. This is getting old!",,
220,40,1,0,1,99,How convenient! There's another horse plop on the street. (Why don't people learn to curb their horses?),,
220,34,4,0,1,99,"Never approach a horse from the rear! (For several reasons, at least one of which is utterly disgusting.)",,
220,34,1,0,1,99,"Apparently, most of the lower half of the horse is in a chop shop somewhere in Los Angeles by now!",,
220,34,2,0,1,49,Poor girl! Did some vandals come by and strip you down?,,
220,34,2,0,2,99,Stop being silly. No one can talk to a horse. (Of course.),,
220,30,0,0,1,57,"With his refurbished shootin' skills, Freddy wuz able to blast the Lever Brothers to smithereens! Now, with those varmints outta the way, Freddy'd figured that wuz the end of the story... that somehow the Lever Brothers wuz responsible for ever'thang that'd bin goin' on in town.",,
220,30,0,0,2,57,"But Freddy wuz WRONG! The Lever Brothers had been hired fer the task of gittin' rid of Freddy, by whomever'd hired the cowhands... and whomever wuz in cahoots with Sheriff Shift and P.H. Balance! And no sooner had Freddy's guns stopped smokin', than he heard a familiar twang and a few chords o' someone's theme music.",,
220,30,0,0,3,99,"What was that? Could it be? Nah. What would he be doing way out here, in the middle of nowhere? You haven't heard that chord in years, and yet, here it is again, strangely recognizable after all this time.... In your heart, you know it must be him. And, yet...",,
220,30,0,0,4,99,How did he find you? Will he be fooled by your disguise? Does he still eat paste?,,
220,30,0,0,5,99,Dummy Msg.,,
220,24,0,0,1,99,"What's that rotten smell? Oh, no! It can't be! You recognize that smell from your old days as a lawman... More dangerous than Jesse James... Meaner than Johnny Ringo... Deadlier than William Muny... (More fun at cocktail parties than Rooster Cogburn!) ...it's the legendary Lever Brothers!",,
220,24,0,0,2,99,Dummy msg.,,
220,24,0,0,3,99,Dummy msg.,,
220,24,0,0,4,99,Dummy msg.,,
220,24,0,0,5,99,Dummy msg.,,
220,24,0,0,6,99,Dummy msg.,,
220,24,0,0,7,99,Dummy msg.,,
220,24,0,0,8,99,Dummy msg.,,
220,24,0,0,9,55,"Yep, it's us, handsome silver-eared stranger!",,
220,24,0,0,10,55,And we're here to put you six feet under!,,
220,24,0,0,11,49,Under what?,,
220,24,0,0,12,99,Your fervent prayer is that your few minutes of target practice with Srini will be sufficient preparation for odds like this....,,
220,20,4,0,1,99,"You tug on the rail, but it seems firmly planted.",,
220,20,1,0,1,99,This is a good place to get hitched!,,
220,39,4,0,1,99,"The corner of Balance and Main isn't going anywhere. (At least, not until the next big earthquake hits California!)",,
220,39,1,0,1,99,"You're here at the busy corner of Balance Street, which runs north-south, and Main Street. Well, it's USUALLY busy. Well, it was busy once.",,
220,39,63,0,1,99,Your shovel would break. And you'd get splinters in your hands and dirt in your eyes.,,
220,39,2,0,1,99,"Funny, there's no answer from that.",,
220,27,4,0,1,99,"You take the rope. Now that Smithie's closed up shop, he won't be missing it.",,
220,27,1,0,1,99,Smithie left behind a coil of rope.,,
220,38,4,0,1,99,You can't reach him from here!,,
220,38,1,0,1,99,Matt Shaker is shaking his doormat out the window again. It's best not to walk underneath.,,
220,38,2,0,1,49,"Hey, Matt! Quit that! You're getting dust all over everything!",,
220,38,2,0,2,99,"Funny, Matt pays no attention to you.",,
220,18,4,0,1,99,"You don't have a horse, whatta you need a saddle for?",,
220,18,1,0,1,99,If this old worn-out saddle could only talk... it would probably complain about the prevalence of beans in the standard cowhand diet.,,
220,32,1,0,1,99,"From the condition of Coarsegold's sidewalks, it's easy to surmise the town lawyer left for greener pastures years ago!",,
220,28,4,2,1,99,You know it does no good to close the barn door once the Smithie's gone away!,,
220,28,4,1,1,99,Let Smithie decide if he wants his doors open or closed.,,
220,28,1,2,1,99,Smithie has truly left town for good.,,
220,28,1,1,1,99,It's the door to Smithie's Blacksmith shop.,,
220,14,43,0,1,59,"I don't use none o' that moustache wax, Pharkas! I let muh soup keep muh moustache plastered in place!",,
220,14,4,0,1,59,"Dab-nab it, Pharkas! Real men jes' don' go 'round a'touchin' other real men!  'Specially when they're as homophobic as we is!",,
220,14,25,0,1,59,"Har! Muh hide's tough as leather, Pharkas. That thang'd just break off at the handle.",,
220,14,71,0,1,59,,,
220,14,83,0,1,59,,,
220,14,1,0,1,99,"Smithie, the village blacksmith, is a real hulk of humanity.",,
220,14,11,0,1,59,"Whut the Sam Hill y'expeck me to do with that medicine, Pharkas? I'm a strong, beefy kinda guy, I don't need no wuss medication!",,
220,14,13,0,1,59,,,
220,14,18,0,1,59,,,
220,14,10,0,1,59,"I don' know nuttin' 'bout writin', Pharkas. That's more in your depar'ment.",,
220,14,12,0,1,59,,,
220,14,14,0,1,59,,,
220,14,2,0,1,49,"You know, Smithie, I've been wondering about that horse of yours. What happened?",,
220,14,2,0,2,59,Consarn neighborhood kids! Ya jes' can't leave anything outside at night any more without 'em strippin' it right down to the axles!,,
220,14,2,0,3,49,"How's business, Smithie?",,
220,14,2,0,4,59,"Flatter'n cow plop, Pharkas! An' you?",,
220,14,2,0,5,49,"Actually, I'm doing okay. Not great, but I'm making it... in spite of this mild economic downturn we've been experiencing.",,
220,14,2,0,6,59,"Bah! If'n I could find me a buyer, I'd unload this dump in a second!",,
220,14,15,0,1,59,"Whoa! Thank ya, Mr. Pharkas. I always love a belt about this time o' the mornin'!",,
220,26,1,2,1,99,"You recall with fondness, that wonderful old blacksmith who used to operate this shop.  What the hell was his name, anyway?",,
220,26,1,1,1,99,"""Under the village chestnut tree, the spreading smithie stands..."" ...No wait, that's not how it goes.",,
220,26,1,1,3,99,"Mr. Smith, the village blacksmith, is locally known as ""Smithie"" to his friends and customers. ",,
220,26,1,1,4,99,"To the best of your recollection, you've never even heard his first name, not that it matters much. ""Smithie"" seems like a perfect name for a smithie!",,
220,41,0,0,1,49,"Hey, knock off the sound effects already!",,
220,33,4,0,1,99,"You take the leather strap. Smithie won't be needing it now, wherever he is!",,
220,33,1,0,1,99,A length of leather bridle hangs on the Smithie's door. ,,
220,23,4,0,1,99,Feels just like the streets of St. Louis... only some of the streets of St. Louis are paved!,,
220,23,1,0,1,99,"Once Coarsegold's brave pioneer settlers predicted Main Street would rival the Champs d'Elysee, Van Ness Boulevard, or Broadway. Now it rivals the Oregon Trail and is about as smooth!",,
220,23,63,0,1,99,"There's nobody buried under the street here. (After all, this is when the word Teamsters began with a lowercase T!)",,
220,19,4,0,1,99,You don't need any algae.,,
220,19,1,0,1,99,Horses always appreciate a drink of nice fresh water from these green slimy troughs.,,
220,31,4,0,1,99,It's just an old wreck. It won't help you.,,
220,31,1,0,1,99,"This wagon has been lying here in this sad state of disrepair ever since Mr. Leech, the carriage-maker, headed back East to Detroit.",,
230,0,0,1,1,99,Oooph!,,
230,1,1,0,1,99,You've always assumed the Golden Balls Saloon must once have been a pawn shop.,,
230,1,4,0,1,99,"You leave that Saloon right where it is, buckaroo.",,
230,2,1,0,1,99,Mom's Cafe must have good food-- it's where all the stagecoaches stop!,,
230,2,4,0,1,99,"You can't reach it from here, but you can just see that thin layer of cooking grease glistening off the building.",,
230,3,1,0,1,99,"Peering through Mom's greasy glass, you can see she's open for business. You've always been fond of Mom's cooking... at least, the first time it goes down!",,
230,3,1,6,1,99,"You feel a twinge of guilt, knowing you were at least partially responsible for Mom's closing. You vow to make it up to her, somehow.",,
230,3,4,0,1,99,"If Mom catches you smearing her windows, she'll smear your face.",,
230,4,1,0,1,99,"Rain barrels are such an important aspect of life in an arid, drought-scourged landscape like this. Water running off the buildings' roofs is channeled through gutters and downspouts into storage... Oh, wait a minute. This is just an old whisky barrel. Forget it!",,
230,4,4,0,1,99,"No, no, no! |c2|Tuesday|c| is your turn in the barrel!",,
230,5,1,0,1,99,"You do your ""Peeping Freddy"" routine with the Hotel window. Furtive shadows steal across the walls inside. What little light seeps into the Hotel plays teasingly at vague forms and shapes. (How nauseatingly poetic!)",,
230,5,2,0,1,99,You address the hotel window:,,
230,5,2,0,2,49,You've made yourself perfectly clear! Hee hee hee!,,
230,5,2,0,3,99,"(You're losing it, Freddy.)",,
230,5,4,0,1,99,Rubbing your finger on the hotel window barely removes any dirt. (Apparently there was more dirt going on INside than OUTside!),,
230,5,4,10,1,99,"You really can't reach that window from here. But hey, a Pharmacist's reach should exceed his grasp!",,
230,6,0,12,1,99,"It's locked, stock and barrel!",,
230,6,0,13,1,99,Your arms aren't quite that long!,,
230,6,1,0,1,99,Mom's Cafe awaits the hearty traveler who has a thing for good food-- but isn't afraid to eat here anyway!,,
230,6,1,6,1,99,"A crudely-lettered sign reads, ""Mom's's Cafe's dun bin closed by order of the sheriff. Health Code violations is all the reason he needs!""",,
230,6,1,12,1,99,"Mom's closes up at night, ever since the Great Kerosene Shortage of '85.",,
230,6,2,6,1,49,Heeeelllloooooow!,,
230,6,2,6,2,99,But there is no response from within Mom's Cafe.,,
230,6,2,12,1,49,Mom! I'm hungry!,,
230,6,2,12,2,99,"From inside, you hear Mom reply, ""You'll get indigestion! It's not good to eat so close to bedtime! Come back tomorrow!""",,
230,6,4,6,1,99,It's locked! Mom's is closed! Sheriff Shift strikes again! (And stomachs all over town are heaving... sighs of relief!),,
230,6,4,12,1,99,Mom's seems to be locked.,,
230,7,0,13,1,99,Going to swing down like Tarzan? Wrong kinda movie!,,
230,7,1,0,1,99,"The Golden Balls Saloon is presently open. Since it only has swinging doors, it's ALWAYS open!",,
230,8,1,0,1,99,The remains of the Sugar Pine & Coarsegold's Engineer's Shack lie rotting on the south side of Main Street.,,
230,8,4,0,1,99,Don't go poking in that hazardous eyesore. (The same warning applies to the Brothel!),,
230,9,1,0,1,99,These hitching posts serve as an excellent means of stabilizing unmanned horses.,,
230,9,4,0,1,99,"You deliver a swift karate chop to the post. Excellent! One or two more and you'll have it completely broken. (Your hand, not the post.)",,
230,10,1,0,1,99,Peering between every crack in the hotel's board sidewalk makes you 'board' yourself!,,
230,10,4,0,1,99,"You rip the porch off of the hotel and put it in your pocket, just in case you need a porch later in the game. Kidding. Just a little adventure game humor there. Don't bother looking in your inventory.",,
230,10,4,10,1,99,You can't reach the porch from here.,,
230,11,1,0,1,99,"Ah, many's the young cowpoke who had to quickly lower himself off of this balcony with a bunch of knotted sheets. (Usually stark nekkid!)",,
230,11,4,0,1,99,"Considering all the abuse given to this balcony over the years from stuntmen, it's in surprisingly good shape.",,
230,12,1,0,1,99,Mom's front porch is almost as large as her rear entry.,,
230,12,1,6,1,99,Poor Mom. You almost wish you hadn't dumped that horse patty inside her eating area. But-- you vow to make it up to her somehow!,,
230,13,1,0,1,99,Many an early-morning customer of yours has spent the night sleeping on these well-stained boards.,,
230,13,4,0,1,99,They hang porch-rustlers in these parts.,,
230,14,1,0,1,99,"The door to the Hotel is locked. The hotel was shut down unexpectedly. This put a total of two desk clerks and five working girls out of jobs. (Fortunately, there weren't any maids, or they'd have been fired, too!)",,
230,14,2,0,1,49,Anybody in there?,,
230,14,2,0,2,99,There's no response.,,
230,14,2,0,3,49,"Okay, I'll take that as a ""no!""",,
230,14,4,0,1,99,"You yank the knob a few times, but nothing happens. Then you try to open the door to the closed Hotel. No luck there, either.",,
230,14,4,10,1,99,"That would be quite a trick... opening the Hotel door from the balcony. You're not quite up to it. (Or down to it, as the case may be!)",,
230,15,1,0,1,99,"Once the heart of a thriving business district, there's not much left of beautiful downtown Coarsegold now.",,
230,15,2,0,1,99,Und chust how long haf you had zees desire to talk mit inanimate objects?,,
230,15,4,0,1,99,"It feels like part of the ambience that makes Coarsegold so priceless! (Or should that be ""worthless""?)",,
230,15,63,0,1,99,The ground is too hard-packed here.,,
230,19,1,0,1,99,"Sam Andreas has a tough time keeping these large plate glass windows intact, since he's developed a habit of throwing rowdies out through them!",,
230,19,4,0,1,99,"Careful, you never know when some airborne wino is going to come flying outta that window.",,
230,21,0,0,1,99,Now there's a guy who's in constant pane!,,
230,21,1,0,1,99,Poor fellow. It doesn't pay to pick a fight with Sam Andreas!,,
230,21,2,0,1,99,There's no use talking to him. He's out cold.,,
230,21,4,0,1,99,"You'd like to help him. But he IS full of shards of glass, and you HATE the sight of blood!",,
230,21,6,0,1,99,He doesn't need anything except a lifetime supply of Mercurochrome!,,
230,22,1,0,1,99,"The window has been smashed into teeny weeny pieces. Fortunately, Sam has the foresight to install Safety Glass!",,
230,22,4,0,1,99,"Cutting yourself on the sharp edges of the broken window might make for some memorably disgusting animation, but it would also be an incredibly stupid thing for you to do.",,
230,23,1,2,1,99,"Poor Sam Andreas! It's a good thing he waters down his whisky so much, or else all of his profits would be consumed by glaziers.",,
230,23,1,3,1,99,"You are surprised to see Billy, the town handyman, boarding up The Dirty Sheet Hotel.",,
230,23,2,2,1,49,"Don't you find it frustrating to keep replacing that plate glass, Billy?",,
230,23,2,2,2,1,Nope. I find it a real crack-up.,,
230,23,2,3,1,99,"Billy, the town handyman and jack-of-all-trades, is boarding up yet another Coarsegold business, the ""Dirty Sheets Hotel,"" the finest hostelry in all of Eastern Madera County. (Okay, so maybe it was only the best after that other hotel shut down, but in its day, The Dirty Sheet was really something!)",,
230,23,2,3,2,49,"Say, Billy! When did the ol' Dirty Sheet fold?",,
230,23,2,3,3,1,"Oh, g'mornin' Mr. Pharkas. Why, just yestaday. It was a surprise to me too. Nobody told me nuttin' 'bout it until they gave me these boards.",,
230,23,4,0,1,49,"I'd like to shake your hand, Billy. You are doing a fine job!",,
230,23,4,0,2,99,He looks at you a little funny.,,
230,23,6,0,1,49,"Here, Billy!",,
230,23,6,0,2,1,"No thanks, Mr. Pharkas! I've already got one of those!",,
230,23,6,0,3,49,"Shhhyeah, right.",,
230,24,1,0,1,99,"How nice! A pile of horse plop is baking in the sun, right in the middle of the road. (You make a mental note: hurry up and get around to inventing the Poop Scoop.)",,
230,24,4,0,1,99,"You bravely, stupidly grab ANOTHER steaming, fly-laden horse plop. This one is even more texturey than the last one!",,
230,26,1,0,1,99,"Apparently Mom's jumping on the comedy club bandwagon.  The sign reads,  ""Coming soon -- Open Megaphone Night. Take your best shot! You'll die laughing!""",,
230,26,1,11,1,99,It's too dark to make out what's written on that bunting.,,
230,26,4,0,1,99,"The fabric has been pre-treated to resist those pesky dust storms, stampedes, flash floods, tsunamis, monsoons, and droughts.",,
230,26,40,8,1,99,"Not from down here, you can't!",,
230,26,40,9,1,99,"You've got no reason to put the canister on the railing. (At least, not YET.)",,
230,26,40,9,2,99,|c0|FORESHADOWING ALERT! FORESHADOWING ALERT!|c|,,
230,27,1,0,1,99,It's the canister of nitrous oxide. You put it there yourself. Remember?,,
230,27,4,0,1,99,You decide that the canister of nitrous oxide would look better somewheres else.,,
230,27,4,8,1,99,Just fly there. (NOT!!),,
230,28,0,0,1,57,"Freddy Pharkas? You wuz askin' about Freddy Pharkas? The man whut saved Coarsegold, only nobody knowed it wuz him? Why, jes' hop up here on ol' Whittlin' Willy's lap and I'll tell ya all about it.",,
235,0,0,1,1,99,Oooph!,,
235,4,4,0,1,99,"No, no, no! |c2|Tuesday|c| is your turn in the barrel!",,
235,4,1,0,1,99,"Rain barrels are such an important aspect of life in an arid, drought-scourged landscape like this. Water running off the buildings' roofs is channeled through gutters and downspouts into storage... Oh, wait a minute. This is just an old whisky barrel. Forget it!",,
235,26,4,0,1,99,"The fabric has been pre-treated to resist those pesky dust storms, stampedes, flash floods, tsunamis, monsoons, and droughts.",,
235,26,1,0,1,99,"Apparently Mom's jumping on the comedy bandwagon. The banner reads,  ""Coming soon -- Open Megaphone Night. Take your best shot! You'll die laughing!""",,
235,26,1,11,1,99,It's too dark to make out what's written on that bunting.,,
235,26,40,8,1,99,"Not from down here, you can't!",,
235,26,40,9,1,99,"You've got no reason to put the canister on the railing. At least, not YET.",,
235,26,40,9,3,99,|c0|FORESHADOWING ALERT! FORESHADOWING ALERT!|c|,,
235,2,4,0,1,99,"You can't reach it from here, but you can just see that thin layer of cooking grease glistening off the building.",,
235,2,1,0,1,99,Mom's Cafe must have good food -- all the stagecoaches stop there!,,
235,27,4,0,1,99,You decide that the canister of nitrous oxide would look better somewhere else.,,
235,27,4,8,1,99,Just fly there. (NOT!!),,
235,27,1,0,1,99,It's the canister of nitrous oxide. You put it there yourself. Remember?,,
235,18,4,0,1,2,"Please, stranger. I'm simply not in the mood. Why don't you go bother Trixie, the Accommodating Sheep?",,
235,18,6,0,1,49,"Here, Chester. Maybe it'll help you through these tough times.",,
235,18,6,0,2,2,"No thank you, sir. I still have my dignity. That's the one thing they can't take away from me.",,
235,18,1,0,1,99,"You've never seen Chester Field look so downtrodden. Why, he looks like he's lost his best friend. He's wearing a sandwich board, upon which has been VERY hastily scribbled, ""Will polish ears for stagecoach fare.""",,
235,18,1,0,3,2,"Polish your ear, Mister? I'm trying to get stagecoach fare to Chicago.",,
235,18,1,0,4,49,"No thanks, Chester. I'm broke. But hey, doesn't the trip to Chicago by stagecoach take just about forever?",,
235,18,1,0,5,2,"Well, yes, but I've always wanted a life on the stage!",,
235,18,1,0,6,99,(ba-dump bump!),,
235,18,2,0,1,99,"Hoping Chester won't recognize you with your new disguise, you approach him with a friendly smile.",,
235,18,2,0,2,49,"Say, pardner, that's a woeful little sign you're carrying there, ""Will polish ears for stagecoach fare."" What's the problem? Why so down on your luck?",,
235,18,2,0,3,2,"Well, I'll tell you, even though I usually don't talk to silver-disguised strangers. There's a man inside who's the best gol-damned poker cheat I've ever seen. I never even knew he's was stealing my store until it wuz all over. You see, I bet everything I owned, including my store, on a queen-high straight flush! And that son of a gun had a king-high!",,
235,18,2,0,4,49,"Don't feel bad, fella, I would have probably done the same. By the way, did you get this gambler's name?",,
235,18,2,0,5,2,"Name? Shore did. Wheaton Hall is his name, but everybody calls him 'Aces.' And I kin see why!",,
235,18,2,0,6,49,"Thanks for your time, and I hope things work out for you! I think I might just pay Mr. Aces a little call!",,
235,18,2,0,7,2,"Good luck to you stranger, if'n yur a'gonna git inta that game!",,
235,18,2,0,8,49,"Thanks. I'm wearing my lucky neckerchief, so I'm not too worried.",,
235,18,2,0,9,2,"Shhyeah, right. Are those bloodstains on there?",,
235,8,4,0,1,99,Don't go poking in that hazardous eyesore. (The same warning applies to the Brothel!),,
235,8,1,0,1,99,The remains of the Sugar Pine & Coarsegold's Engineer's Shack lie rotting on the south side of Main Street.,,
235,11,4,0,1,99,"Considering all the abuse given to this balcony over the years from stuntmen, it's in surprisingly good shape.",,
235,11,1,0,1,99,"Ah, many's the young cowpoke who had to quickly lower himself off of this balcony with a bunch of knotted sheets. (Usually stark nekkid!)",,
235,14,4,0,1,99,"You yank the knob a few times, but nothing happens. Then you try to open the door to the closed Hotel. No luck there, either.",,
235,14,4,10,1,99,"That would be quite a trick... opening the Hotel door from the balcony. You're not quite up to it. (Or down to it, as the case may be!)",,
235,14,1,0,1,99,"The door to the Hotel is locked. The ol' Dirty Sheet was shut down unexpectedly putting a total of two desk clerks and five working girls out of jobs. (Fortunately, there weren't any maids, or they'd have been fired, too!)",,
235,14,2,0,1,49,Anybody in there?,,
235,14,2,0,2,99,There's no response.,,
235,14,2,0,3,49,"Okay, I'll take that as a ""no!""",,
